aborted,assigned_at,buffer_size,buffertime_avg,buffertime_med,created,delivered,delivery_prob,dropped,exp_weight,finished_at,hopcount_avg,hopcount_med,id,latency_avg,latency_med,mobility,msg_interval,overhead_ratio,relayed,removed,response_prob,router,rtt_avg,rtt_med,scenario,seed,sim_time,started,started_at,task_id,ttl,worker,router_fmt,buffer
23870,2018-04-18T11:58:19.057504,50M,3199.7371,467,20791,11121,0.5349,355166,4,2018-04-18T11:58:19.057519,3.9344,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[5,25]_w[4]",5035.3866,2670,infocom06,"5,25",65.217,736399,387482,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[50M]_[5,25]_w[4]",'sgM',302400,760272,2018-04-18T11:58:19.057517,71,300,asterion,BFGMPRouterw=4,50
24093,2018-04-18T11:58:19.057505,50M,3129.0772,459,20928,11092,0.53,420930,4,2018-04-18T11:58:19.057520,3.7905,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[5,25]_w[4]",5085.4596,2839,infocom06,"5,25",68.2467,768084,353718,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[50M]_[5,25]_w[4]",'sge',302400,792180,2018-04-18T11:58:19.057518,71,300,asterion,BFGMPRouterw=4,50
23610,2018-04-18T11:58:19.057506,50M,3026.2653,434,20689,10982,0.5308,433826,4,2018-04-18T11:58:19.057521,3.7561,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[5,25]_w[4]",5151.0634,2970,infocom06,"5,25",69.1959,770891,343533,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgE']_[50M]_[5,25]_w[4]",'sgE',302400,794505,2018-04-18T11:58:19.057519,71,300,asterion,BFGMPRouterw=4,50
23846,2018-04-18T11:58:19.057507,50M,3112.7081,448,20848,11208,0.5376,394583,4,2018-04-18T11:58:19.057522,3.8193,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[5,25]_w[4]",5004.7925,2805,infocom06,"5,25",66.1858,753018,364764,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMe']_[50M]_[5,25]_w[4]",'sMe',302400,776867,2018-04-18T11:58:19.057520,71,300,asterion,BFGMPRouterw=4,50
23990,2018-04-18T11:58:19.057508,50M,3121.6311,462,20792,11230,0.5401,382557,4,2018-04-18T11:58:19.057523,3.8898,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[5,25]_w[4]",5102.217,2872,infocom06,"5,25",65.9336,751664,375231,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sME']_[50M]_[5,25]_w[4]",'sME',302400,775657,2018-04-18T11:58:19.057521,71,300,asterion,BFGMPRouterw=4,50
23963,2018-04-18T11:58:19.057509,50M,3087.9292,459,20840,11186,0.5368,413518,4,2018-04-18T11:58:19.057524,3.7942,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[5,25]_w[4]",5134.2681,2882,infocom06,"5,25",67.6399,767806,360584,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['seE']_[50M]_[5,25]_w[4]",'seE',302400,791772,2018-04-18T11:58:19.057522,71,300,asterion,BFGMPRouterw=4,50
24142,2018-04-18T11:58:19.057510,50M,3202.122,465,20839,11248,0.5398,364330,4,2018-04-18T11:58:19.057525,3.8941,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[5,25]_w[4]",5029.9645,2840,infocom06,"5,25",64.6306,738213,380281,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMe']_[50M]_[5,25]_w[4]",'gMe',302400,762359,2018-04-18T11:58:19.057523,71,300,asterion,BFGMPRouterw=4,50
23988,2018-04-18T11:58:19.057511,50M,3077.8416,448,20892,11134,0.5329,412786,4,2018-04-18T11:58:19.057526,3.8308,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[5,25]_w[4]",5118.3845,2931,infocom06,"5,25",67.8115,766147,359730,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gME']_[50M]_[5,25]_w[4]",'gME',302400,790138,2018-04-18T11:58:19.057524,71,300,asterion,BFGMPRouterw=4,50
23995,2018-04-18T11:58:19.057512,50M,3112.6271,454,20904,11176,0.5346,403826,4,2018-04-18T11:58:19.057527,3.8228,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[5,25]_w[4]",5047.7754,2773,infocom06,"5,25",67.1645,761807,364327,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['geE']_[50M]_[5,25]_w[4]",'geE',302400,785806,2018-04-18T11:58:19.057525,71,300,asterion,BFGMPRouterw=4,50
24043,2018-04-18T11:58:19.057513,50M,3077.0415,436,20893,11123,0.5324,404298,4,2018-04-18T11:58:19.057528,3.821,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[5,25]_w[4]",5083.6852,2810,infocom06,"5,25",67.2352,758980,361108,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['MeE']_[50M]_[5,25]_w[4]",'MeE',302400,783026,2018-04-18T11:58:19.057526,71,300,asterion,BFGMPRouterw=4,50
23755,2018-04-18T11:58:19.057514,50M,3052.5559,438,20769,11186,0.5386,420051,4,2018-04-18T11:58:19.057529,3.7764,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[5,25]_w[4]",5159.4267,2948,infocom06,"5,25",67.4131,765269,351346,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgM']_[50M]_[5,25]_w[4]",'msgM',302400,789027,2018-04-18T11:58:19.057527,71,300,asterion,BFGMPRouterw=4,50
23913,2018-04-18T11:58:19.057515,50M,3125.8382,458,20930,11267,0.5383,395078,4,2018-04-18T11:58:19.057530,3.85,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[5,25]_w[4]",5191.0006,2954,infocom06,"5,25",66.4025,759424,370628,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[5,25]_w[4]",'msge',302400,783340,2018-04-18T11:58:19.057528,71,300,asterion,BFGMPRouterw=4,50
23974,2018-04-18T11:58:19.057516,50M,3193.0103,496,20908,11401,0.5453,346029,4,2018-04-18T11:58:19.057531,3.9474,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[5,25]_w[4]",5055.2642,2743,infocom06,"5,25",63.7569,738293,398440,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[5,25]_w[4]",'msgE',302400,762270,2018-04-18T11:58:19.057529,71,300,asterion,BFGMPRouterw=4,50
24000,2018-04-18T11:58:19.057517,50M,3081.8186,446,20831,11214,0.5383,382632,4,2018-04-18T11:58:19.057532,3.859,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[5,25]_w[4]",5082.1842,2899,infocom06,"5,25",65.666,747593,371360,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[5,25]_w[4]",'msMe',302400,771597,2018-04-18T11:58:19.057530,71,300,asterion,BFGMPRouterw=4,50
23594,2018-04-18T11:58:19.057518,50M,3064.1682,436,20934,11156,0.5329,409174,4,2018-04-18T11:58:19.057533,3.8234,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[5,25]_w[4]",5194.4516,3036,infocom06,"5,25",67.3078,762042,359361,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[5,25]_w[4]",'msME',302400,785640,2018-04-18T11:58:19.057531,71,300,asterion,BFGMPRouterw=4,50
23949,2018-04-18T11:58:19.057519,50M,3160.4102,473,20874,11154,0.5343,399528,4,2018-04-18T11:58:19.057534,3.8566,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[5,25]_w[4]",5156.0468,2912,infocom06,"5,25",66.8293,756568,363305,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[5,25]_w[4]",'mseE',302400,780520,2018-04-18T11:58:19.057532,71,300,asterion,BFGMPRouterw=4,50
23853,2018-04-18T11:58:19.057520,50M,3122.7372,452,20895,11141,0.5332,422651,4,2018-04-18T11:58:19.057535,3.7445,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[5,25]_w[4]",5144.795,2924,infocom06,"5,25",67.812,766635,350344,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[5,25]_w[4]",'mgMe',302400,790491,2018-04-18T11:58:19.057533,71,300,asterion,BFGMPRouterw=4,50
23749,2018-04-18T11:58:19.057521,50M,3077.9377,448,20821,11076,0.532,408712,4,2018-04-18T11:58:19.057536,3.8301,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[5,25]_w[4]",5042.9921,2749,infocom06,"5,25",67.9332,763504,361265,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[5,25]_w[4]",'mgME',302400,787256,2018-04-18T11:58:19.057534,71,300,asterion,BFGMPRouterw=4,50
24052,2018-04-18T11:58:19.057522,50M,3128.119,466,20840,11175,0.5362,389686,4,2018-04-18T11:58:19.057537,3.8702,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[5,25]_w[4]",5073.8942,2805,infocom06,"5,25",66.5821,755230,371935,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[5,25]_w[4]",'mgeE',302400,779285,2018-04-18T11:58:19.057535,71,300,asterion,BFGMPRouterw=4,50
23708,2018-04-18T11:58:19.057523,50M,3041.1896,432,20745,11131,0.5366,416557,4,2018-04-18T11:58:19.057538,3.7967,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[5,25]_w[4]",5207.0367,3079,infocom06,"5,25",67.5535,763069,352874,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[5,25]_w[4]",'mMeE',302400,786780,2018-04-18T11:58:19.057536,71,300,asterion,BFGMPRouterw=4,50
23903,2018-04-18T11:58:19.057524,50M,3149.1063,447,20850,11293,0.5416,373881,4,2018-04-18T11:58:19.057539,3.8774,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[5,25]_w[4]",5064.3223,2771,infocom06,"5,25",64.9099,744321,376624,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[5,25]_w[4]",'sgMe',302400,768228,2018-04-18T11:58:19.057537,71,300,asterion,BFGMPRouterw=4,50
24076,2018-04-18T11:58:19.057525,50M,3088.8901,446,20889,11235,0.5378,405348,4,2018-04-18T11:58:19.057540,3.8044,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[5,25]_w[4]",5109.417,2926,infocom06,"5,25",66.6029,759519,360568,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[5,25]_w[4]",'sgME',302400,783598,2018-04-18T11:58:19.057538,71,300,asterion,BFGMPRouterw=4,50
23849,2018-04-18T11:58:19.057526,50M,3029.0897,439,20867,11241,0.5387,412346,4,2018-04-18T11:58:19.057541,3.8347,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[5,25]_w[4]",5156.4898,2959,infocom06,"5,25",67.2276,766946,361039,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[5,25]_w[4]",'sgeE',302400,790798,2018-04-18T11:58:19.057539,71,300,asterion,BFGMPRouterw=4,50
23721,2018-04-18T11:58:19.057527,50M,3116.7932,450,20796,11226,0.5398,399726,4,2018-04-18T11:58:19.057542,3.8161,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[5,25]_w[4]",5107.6441,2830,infocom06,"5,25",66.5375,758176,364566,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[5,25]_w[4]",'sMeE',302400,781900,2018-04-18T11:58:19.057540,71,300,asterion,BFGMPRouterw=4,50
23848,2018-04-18T11:58:19.057528,50M,3145.2992,471,20852,11241,0.5391,399015,4,2018-04-18T11:58:19.057543,3.8327,3,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[5,25]_w[4]",5064.6947,2795,infocom06,"5,25",66.5503,759333,366450,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[5,25]_w[4]",'gMeE',302400,783184,2018-04-18T11:58:19.057541,71,300,asterion,BFGMPRouterw=4,50
24371,2018-04-18T11:58:19.057529,75M,4139.2922,651,20886,11784,0.5642,153627,4,2018-04-18T11:58:19.057544,4.306,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[75M]_[5,25]_w[4]",4953.1616,2656,infocom06,"5,25",53.2398,639162,491289,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['m']_[75M]_[5,25]_w[4]",'m',302400,663536,2018-04-18T11:58:19.057542,72,300,asterion,BFGMPRouterw=4,75
24450,2018-04-18T11:58:19.057530,75M,4176.1613,687,20784,11607,0.5585,162204,4,2018-04-18T11:58:19.057545,4.3051,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[75M]_[5,25]_w[4]",4940.3139,2710,infocom06,"5,25",54.3768,642758,486398,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['M']_[75M]_[5,25]_w[4]",'M',302400,667211,2018-04-18T11:58:19.057543,72,300,asterion,BFGMPRouterw=4,75
24250,2018-04-18T11:58:19.057531,75M,4090.3088,667,20919,11813,0.5647,152599,4,2018-04-18T11:58:19.057546,4.3033,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[5,25]_w[4]",4931.7789,2670,infocom06,"5,25",53.0411,638388,491572,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[5,25]_w[4]",'ms',302400,662643,2018-04-18T11:58:19.057544,72,300,asterion,BFGMPRouterw=4,75
24243,2018-04-18T11:58:19.057532,75M,4059.2657,655,20851,11654,0.5589,154930,4,2018-04-18T11:58:19.057547,4.29,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[5,25]_w[4]",4964.3619,2678,infocom06,"5,25",54.017,641168,491972,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[5,25]_w[4]",'mg',302400,665414,2018-04-18T11:58:19.057545,72,300,asterion,BFGMPRouterw=4,75
24439,2018-04-18T11:58:19.057533,75M,4093.2301,668,20850,11749,0.5635,153833,4,2018-04-18T11:58:19.057548,4.3313,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[5,25]_w[4]",4970.8601,2739,infocom06,"5,25",53.6914,642569,494453,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[5,25]_w[4]",'mM',302400,667011,2018-04-18T11:58:19.057546,72,300,asterion,BFGMPRouterw=4,75
24412,2018-04-18T11:58:19.057534,75M,4200.7198,696,21004,11753,0.5596,164827,4,2018-04-18T11:58:19.057549,4.3114,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[75M]_[5,25]_w[4]",5052.4909,2748,infocom06,"5,25",54.2185,648983,490101,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['me']_[75M]_[5,25]_w[4]",'me',302400,673398,2018-04-18T11:58:19.057547,72,300,asterion,BFGMPRouterw=4,75
24316,2018-04-18T11:58:19.057535,75M,4104.3962,707,20898,11785,0.5639,159377,4,2018-04-18T11:58:19.057550,4.3202,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[5,25]_w[4]",5018.1784,2815,infocom06,"5,25",53.6819,644426,490727,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[5,25]_w[4]",'mE',302400,668745,2018-04-18T11:58:19.057548,72,300,asterion,BFGMPRouterw=4,75
24255,2018-04-18T11:58:19.057536,75M,4063.1081,672,20742,11729,0.5655,159900,4,2018-04-18T11:58:19.057551,4.3305,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[5,25]_w[4]",4997.4343,2706,infocom06,"5,25",54.1563,646928,492735,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[5,25]_w[4]",'sg',302400,671186,2018-04-18T11:58:19.057549,72,300,asterion,BFGMPRouterw=4,75
24469,2018-04-18T11:58:19.057537,75M,4035.4683,647,20852,11857,0.5686,164637,4,2018-04-18T11:58:19.057552,4.2663,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[5,25]_w[4]",5018.934,2720,infocom06,"5,25",53.6734,648262,489178,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[5,25]_w[4]",'sM',302400,672734,2018-04-18T11:58:19.057550,72,300,asterion,BFGMPRouterw=4,75
24377,2018-04-18T11:58:19.057538,75M,4117.5618,654,20843,11747,0.5636,158258,4,2018-04-18T11:58:19.057553,4.258,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[75M]_[5,25]_w[4]",4992.6421,2779,infocom06,"5,25",53.5866,641229,488655,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['se']_[75M]_[5,25]_w[4]",'se',302400,665610,2018-04-18T11:58:19.057551,72,300,asterion,BFGMPRouterw=4,75
24554,2018-04-18T11:58:19.057539,75M,4165.5289,672,20939,11738,0.5606,158175,4,2018-04-18T11:58:19.057554,4.3249,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[5,25]_w[4]",5060.6309,2821,infocom06,"5,25",53.9324,644796,492504,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[5,25]_w[4]",'sE',302400,669353,2018-04-18T11:58:19.057552,72,300,asterion,BFGMPRouterw=4,75
24732,2018-04-18T11:58:19.057540,75M,4162.0255,664,20842,11682,0.5605,160523,4,2018-04-18T11:58:19.057555,4.3018,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[5,25]_w[4]",4972.943,2700,infocom06,"5,25",53.9278,641667,486944,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[5,25]_w[4]",'gM',302400,666402,2018-04-18T11:58:19.057553,72,300,asterion,BFGMPRouterw=4,75
24598,2018-04-18T11:58:19.057541,75M,4137.1987,664,20849,11679,0.5602,157127,4,2018-04-18T11:58:19.057556,4.3046,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[5,25]_w[4]",4948.0221,2785,infocom06,"5,25",53.8701,640828,489475,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[5,25]_w[4]",'ge',302400,665429,2018-04-18T11:58:19.057554,72,300,asterion,BFGMPRouterw=4,75
24100,2018-04-18T11:58:19.057542,75M,4199.2592,671,20905,11715,0.5604,157696,4,2018-04-18T11:58:19.057557,4.337,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[5,25]_w[4]",5032.8738,2827,infocom06,"5,25",54.1476,646054,494299,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[5,25]_w[4]",'gE',302400,670157,2018-04-18T11:58:19.057555,72,300,asterion,BFGMPRouterw=4,75
24359,2018-04-18T11:58:19.057543,75M,4153.8608,676,20837,11679,0.5605,161568,4,2018-04-18T11:58:19.057558,4.3021,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[5,25]_w[4]",4973.5641,2724,infocom06,"5,25",54.0406,642819,487149,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[5,25]_w[4]",'Me',302400,667181,2018-04-18T11:58:19.057556,72,300,asterion,BFGMPRouterw=4,75
24222,2018-04-18T11:58:19.057544,75M,4148.7771,682,20901,11659,0.5578,162862,4,2018-04-18T11:58:19.057559,4.3258,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[5,25]_w[4]",4916.3866,2604,infocom06,"5,25",54.3777,645649,488560,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[5,25]_w[4]",'ME',302400,669874,2018-04-18T11:58:19.057557,72,300,asterion,BFGMPRouterw=4,75
24411,2018-04-18T11:58:19.057545,75M,4143.2009,694,20873,11793,0.565,159555,4,2018-04-18T11:58:19.057560,4.3275,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[5,25]_w[4]",4968.6783,2793,infocom06,"5,25",53.4325,641922,488077,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[5,25]_w[4]",'eE',302400,666336,2018-04-18T11:58:19.057558,72,300,asterion,BFGMPRouterw=4,75
24265,2018-04-18T11:58:19.057546,75M,4112.3298,684,20884,11716,0.561,159945,4,2018-04-18T11:58:19.057561,4.2805,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[5,25]_w[4]",4931.2969,2754,infocom06,"5,25",53.7158,641050,486917,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[5,25]_w[4]",'msg',302400,665318,2018-04-18T11:58:19.057559,72,300,asterion,BFGMPRouterw=4,75
24324,2018-04-18T11:58:19.057547,75M,4065.5907,664,20872,11819,0.5663,160651,4,2018-04-18T11:58:19.057562,4.2331,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[5,25]_w[4]",5002.954,2730,infocom06,"5,25",53.1701,640237,485226,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[5,25]_w[4]",'msM',302400,664565,2018-04-18T11:58:19.057560,72,300,asterion,BFGMPRouterw=4,75
24434,2018-04-18T11:58:19.057548,75M,4104.657,649,20889,11734,0.5617,158340,4,2018-04-18T11:58:19.057563,4.3261,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[5,25]_w[4]",4943.8428,2585,infocom06,"5,25",53.6772,641582,489037,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[5,25]_w[4]",'mse',302400,666020,2018-04-18T11:58:19.057561,72,300,asterion,BFGMPRouterw=4,75
24436,2018-04-18T11:58:19.057549,75M,4233.1825,718,20888,11634,0.557,170149,4,2018-04-18T11:58:19.057564,4.2818,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[5,25]_w[4]",5026.1872,2816,infocom06,"5,25",54.8055,649241,484890,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[5,25]_w[4]",'msE',302400,673679,2018-04-18T11:58:19.057562,72,300,asterion,BFGMPRouterw=4,75
24464,2018-04-18T11:58:19.057550,75M,4222.7123,710,20861,11738,0.5627,160630,4,2018-04-18T11:58:19.057565,4.269,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[5,25]_w[4]",5066.4009,2931,infocom06,"5,25",53.8534,643869,489014,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[5,25]_w[4]",'mgM',302400,668336,2018-04-18T11:58:19.057563,72,300,asterion,BFGMPRouterw=4,75
24494,2018-04-18T11:58:19.057551,75M,4111.5233,695,20863,11733,0.5624,168221,4,2018-04-18T11:58:19.057566,4.3352,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[5,25]_w[4]",4910.5371,2712,infocom06,"5,25",54.8476,655260,492926,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[5,25]_w[4]",'mge',302400,679757,2018-04-18T11:58:19.057564,72,300,asterion,BFGMPRouterw=4,75
24122,2018-04-18T11:58:19.057552,75M,4152.4414,692,20884,11697,0.5601,158848,4,2018-04-18T11:58:19.057567,4.3265,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[5,25]_w[4]",5035.137,2833,infocom06,"5,25",54.1928,645590,492599,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[5,25]_w[4]",'mgE',302400,669715,2018-04-18T11:58:19.057565,72,300,asterion,BFGMPRouterw=4,75
24362,2018-04-18T11:58:19.057553,75M,4182.1635,670,20808,11644,0.5596,159049,4,2018-04-18T11:58:19.057568,4.3229,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[5,25]_w[4]",4939.7161,2581,infocom06,"5,25",53.7305,637282,484080,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[5,25]_w[4]",'meE',302400,661648,2018-04-18T11:58:19.057566,72,300,asterion,BFGMPRouterw=4,75
24272,2018-04-18T11:58:19.057554,75M,4099.6128,642,20791,11759,0.5656,151044,4,2018-04-18T11:58:19.057569,4.3596,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[5,25]_w[4]",5004.8198,2700,infocom06,"5,25",53.3438,639029,493602,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[5,25]_w[4]",'sgM',302400,663304,2018-04-18T11:58:19.057567,72,300,asterion,BFGMPRouterw=4,75
24769,2018-04-18T11:58:19.057555,75M,4203.8688,698,20928,11673,0.5578,163891,4,2018-04-18T11:58:19.057570,4.3275,4,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[5,25]_w[4]",5019.13,2786,infocom06,"5,25",54.2543,644983,487058,0,BFGMPRouter,,,"infocom06_BFGMPRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[5,25]_w[4]",'sge',302400,669755,2018-04-18T11:58:19.057568,72,300,asterion,BFGMPRouterw=4,75
