id,scenario,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,task_id,execution_assigned,execution_started,execution_finished,worker
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[50M]_[25,35]",302400.0,10241,941425,920351,21073,550107,374381,4775,0.4663,0.0,191.7437,5855.7127,4229.0,3.5736,3,2033.7099,1042.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[50M]_[25,35]",302400.0,10249,950863,929716,21146,553551,380181,4911,0.4792,0.0,188.313,6073.6915,4468.0,3.6211,3,2049.3587,1048.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[50M]_[25,35]",302400.0,10266,948600,927416,21183,556922,374600,4846,0.472,0.0,190.3776,5996.1942,4374.0,3.6649,3,2040.0566,1049.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[50M]_[25,35]",302400.0,10260,943342,922188,21153,554702,371622,4780,0.4659,0.0,191.9264,5973.6948,4241.0,3.5916,3,2033.4255,1043.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[50M]_[25,35]",302400.0,10263,946882,925909,20972,556607,373464,4752,0.463,0.0,193.8462,5757.5061,4029.0,3.6016,3,2030.9748,1045.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[50M]_[25,35]",302400.0,10273,941833,920694,21138,550594,374204,4776,0.4649,0.0,191.7751,6000.3233,4280.0,3.5995,3,2031.7866,1031.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[50M]_[25,35]",302400.0,10244,941113,919781,21331,556578,367384,4769,0.4655,0.0,191.8666,5926.627,4291.0,3.5987,3,2027.839,1050.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[50M]_[25,35]",302400.0,10248,942748,921755,20992,551407,374412,4857,0.4739,0.0,188.7787,5887.8227,4096.0,3.5748,3,2048.0477,1043.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[50M]_[25,35]",302400.0,10247,955002,933960,21041,557661,380399,4748,0.4634,0.0,195.706,5866.5411,4168.0,3.535,3,2020.1655,1040.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[50M]_[25,35]",302400.0,10258,953459,932341,21117,558824,377664,4815,0.4694,0.0,192.6326,5775.7161,4074.0,3.5809,3,2035.6373,1045.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[50M]_[25,35]",302400.0,10247,944845,923807,21037,551717,376206,4783,0.4668,0.0,192.1438,5914.1112,4292.0,3.5576,3,2030.7279,1030.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[50M]_[25,35]",302400.0,10235,954247,933087,21159,560561,376646,4781,0.4671,0.0,194.1657,5976.1715,4281.0,3.6051,3,2040.7385,1044.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[50M]_[25,35]",302400.0,10246,951940,930891,21048,559532,375376,4861,0.4744,0.0,190.502,5891.948,4181.0,3.5268,3,2035.9258,1048.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMeE']_[50M]_[25,35]",302400.0,10262,953632,932652,20979,560478,376376,4776,0.4654,0.0,194.2789,5912.4112,4148.0,3.5777,3,2045.965,1041.0,0.0,0.0,2,2018-05-04T04:52:02.752156,2018-05-04T04:52:02.792179,2018-05-04T08:57:06.025868,asterion
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['m']_[75M]_[25,35]",302400.0,10249,934224,913199,21024,447342,469512,5276,0.5148,0.0,172.0855,5776.3,4114.0,3.4676,3,2741.6037,1315.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['M']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['M']_[75M]_[25,35]",302400.0,10246,931108,910075,21032,444121,469552,5331,0.5203,0.0,169.7137,5998.0784,4232.0,3.531,3,2750.8023,1314.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ms']_[75M]_[25,35]",302400.0,10252,927275,906079,21195,444021,465596,5346,0.5215,0.0,168.4873,5947.2054,4254.0,3.4781,3,2756.5851,1330.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mg']_[75M]_[25,35]",302400.0,10245,921781,900669,21111,439697,464529,5265,0.5139,0.0,170.0672,5892.0368,4228.0,3.4836,3,2772.0735,1312.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mM']_[75M]_[25,35]",302400.0,10245,934541,913235,21305,439027,477812,5319,0.5192,0.0,170.693,5899.9329,4294.0,3.4948,3,2714.9156,1270.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['me']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['me']_[75M]_[25,35]",302400.0,10244,928173,906978,21194,437277,473330,5246,0.5121,0.0,171.8894,5893.9783,4286.0,3.491,3,2729.2813,1285.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mE']_[75M]_[25,35]",302400.0,10267,935774,914407,21366,445189,472739,5350,0.5211,0.0,169.9172,5874.1077,4242.0,3.4953,3,2758.6957,1322.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sg']_[75M]_[25,35]",302400.0,10245,931473,910415,21057,447254,466842,5257,0.5131,0.0,172.1815,5820.4533,4157.0,3.5206,3,2755.1413,1327.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sM']_[75M]_[25,35]",302400.0,10249,934632,913506,21125,443281,473812,5314,0.5185,0.0,170.9055,5966.3852,4340.0,3.5327,3,2709.888,1285.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['se']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['se']_[75M]_[25,35]",302400.0,10250,932063,910962,21100,440789,473733,5343,0.5213,0.0,169.4964,5935.5332,4284.0,3.4849,3,2723.0053,1294.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sE']_[75M]_[25,35]",302400.0,10259,932101,911074,21026,445841,468743,5300,0.5166,0.0,170.9008,5822.8147,4178.0,3.5379,3,2742.1752,1315.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gM']_[75M]_[25,35]",302400.0,10247,938381,916967,21413,445895,474728,5279,0.5152,0.0,172.7009,5957.72,4312.0,3.5493,3,2741.1458,1302.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ge']_[75M]_[25,35]",302400.0,10256,939835,918637,21197,449469,472718,5353,0.5219,0.0,170.6116,5855.6473,4249.0,3.5167,3,2743.2494,1327.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gE']_[75M]_[25,35]",302400.0,10243,926300,905232,21067,438527,470367,5279,0.5154,0.0,170.4779,5871.7986,4134.0,3.4904,3,2754.0031,1304.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['Me']_[75M]_[25,35]",302400.0,10232,937314,916149,21164,438756,481035,5297,0.5177,0.0,171.9562,5842.7846,4111.0,3.4784,3,2731.6648,1276.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['ME']_[75M]_[25,35]",302400.0,10243,935359,914397,20961,448693,469349,5287,0.5162,0.0,171.952,5839.0832,4145.0,3.5256,3,2735.6014,1320.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['eE']_[75M]_[25,35]",302400.0,10257,923212,902131,21080,443367,462393,5289,0.5156,0.0,169.5674,5828.0639,4096.0,3.4833,3,2713.1465,1327.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msg']_[75M]_[25,35]",302400.0,10259,923325,902211,21113,442985,462835,5323,0.5189,0.0,168.493,5894.145,4170.0,3.4926,3,2738.8959,1321.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msM']_[75M]_[25,35]",302400.0,10254,934281,912996,21284,445019,471451,5382,0.5249,0.0,168.6388,5856.1722,4315.0,3.4749,3,2724.573,1308.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mse']_[75M]_[25,35]",302400.0,10250,937202,916022,21179,449022,470592,5330,0.52,0.0,170.8615,5834.3694,4245.0,3.4818,3,2760.3624,1336.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msE']_[75M]_[25,35]",302400.0,10264,930233,908902,21330,446686,465840,5313,0.5176,0.0,170.0713,5845.3971,4173.0,3.4982,3,2746.7579,1331.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgM']_[75M]_[25,35]",302400.0,10238,928792,907562,21229,442161,468959,5338,0.5214,0.0,169.0191,5894.071,4184.0,3.4524,3,2748.0469,1309.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mge']_[75M]_[25,35]",302400.0,10266,922794,901761,21032,434627,470760,5267,0.5131,0.0,170.2096,5891.4063,4166.0,3.5088,3,2766.9851,1288.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgE']_[75M]_[25,35]",302400.0,10252,935360,914336,21023,445407,472514,5341,0.521,0.0,170.1919,5832.8719,4169.0,3.4864,3,2726.3196,1289.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['meE']_[75M]_[25,35]",302400.0,10246,920743,899535,21207,442332,460821,5268,0.5142,0.0,169.7546,5803.7914,4204.0,3.5226,3,2752.3674,1331.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgM']_[75M]_[25,35]",302400.0,10254,929928,908790,21137,435929,476408,5372,0.5239,0.0,168.1716,5937.608,4240.0,3.4909,3,2734.1795,1268.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sge']_[75M]_[25,35]",302400.0,10235,922963,901772,21190,440932,464413,5289,0.5168,0.0,169.4995,5796.7406,4068.0,3.4914,3,2735.4342,1307.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgE']_[75M]_[25,35]",302400.0,10240,923873,902778,21094,443450,462927,5295,0.5171,0.0,169.4963,5917.6772,4212.0,3.4907,3,2744.4848,1318.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMe']_[75M]_[25,35]",302400.0,10249,931562,910218,21343,437797,475948,5375,0.5244,0.0,168.3429,5833.0257,4155.0,3.5077,3,2738.9266,1284.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sME']_[75M]_[25,35]",302400.0,10245,925874,904725,21148,436017,472377,5270,0.5144,0.0,170.6746,5880.0334,4263.0,3.5006,3,2755.0727,1290.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['seE']_[75M]_[25,35]",302400.0,10248,930399,909358,21040,437687,475252,5300,0.5172,0.0,170.577,5728.0217,4046.0,3.5138,3,2743.4738,1299.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gMe']_[75M]_[25,35]",302400.0,10248,929805,908532,21272,452141,459987,5295,0.5167,0.0,170.583,5887.9885,4296.0,3.5118,3,2746.8634,1337.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['gME']_[75M]_[25,35]",302400.0,10241,928642,907469,21172,435482,475622,5284,0.516,0.0,170.739,5914.9228,4225.0,3.4298,3,2720.7746,1286.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['geE']_[75M]_[25,35]",302400.0,10257,925414,904183,21230,439762,468005,5329,0.5195,0.0,168.6722,5808.9608,4050.0,3.4429,3,2732.2593,1318.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['MeE']_[75M]_[25,35]",302400.0,10254,925641,904674,20966,437512,470764,5322,0.519,0.0,168.9876,5865.1026,4283.0,3.4987,3,2738.5225,1295.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgM']_[75M]_[25,35]",302400.0,10249,942209,920999,21209,444746,479949,5237,0.511,0.0,174.8639,5746.5371,4077.0,3.5213,3,2723.3375,1285.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msge']_[75M]_[25,35]",302400.0,10241,921505,900461,21043,436690,467377,5298,0.5173,0.0,168.9624,5857.6459,4219.0,3.48,3,2733.8114,1302.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msgE']_[75M]_[25,35]",302400.0,10249,938355,917297,21057,451197,469631,5414,0.5282,0.0,168.4306,5973.4344,4452.0,3.5135,3,2737.7758,1324.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msMe']_[75M]_[25,35]",302400.0,10266,928661,907518,21142,445358,465759,5347,0.5208,0.0,168.7247,5926.1947,4398.0,3.5455,3,2749.405,1331.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['msME']_[75M]_[25,35]",302400.0,10260,922947,901651,21295,445107,460215,5254,0.5121,0.0,170.6123,5901.8719,4226.0,3.5019,3,2745.6046,1325.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mseE']_[75M]_[25,35]",302400.0,10263,922855,901637,21217,442071,463212,5255,0.512,0.0,170.577,5779.5245,4104.0,3.4618,3,2736.7005,1322.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgMe']_[75M]_[25,35]",302400.0,10273,924733,903544,21188,441973,465145,5300,0.5159,0.0,169.48,5954.9223,4261.0,3.5525,3,2739.0291,1302.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgME']_[75M]_[25,35]",302400.0,10244,923451,901975,21475,441709,463914,5300,0.5174,0.0,169.184,5935.2081,4294.0,3.5204,3,2745.522,1334.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mgeE']_[75M]_[25,35]",302400.0,10248,929688,908538,21149,439261,472835,5374,0.5244,0.0,168.0618,5906.9211,4131.0,3.4632,3,2745.3722,1293.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['mMeE']_[75M]_[25,35]",302400.0,10247,932563,911281,21281,441584,473280,5280,0.5153,0.0,171.5911,5884.5375,4178.0,3.4973,3,2730.0954,1291.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgMe']_[75M]_[25,35]",302400.0,10258,934482,913438,21043,445422,471638,5339,0.5205,0.0,170.0878,5816.2984,4089.0,3.4965,3,2735.3163,1315.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgME']_[75M]_[25,35]",302400.0,10247,929233,908216,21016,442805,469014,5298,0.517,0.0,170.4262,5938.6467,4310.0,3.5234,3,2733.2101,1318.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sgeE']_[75M]_[25,35]",302400.0,10235,929703,908348,21354,443831,468107,5322,0.52,0.0,169.6779,5969.0849,4265.0,3.5241,3,2767.2907,1312.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
"infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[75M]_[25,35]","infocom06_ProphetRouter_[300]ttl_[302400]s_seed['sMeE']_[75M]_[25,35]",302400.0,10246,935793,914433,21359,446744,471254,5331,0.5203,0.0,170.5312,5907.118,4229.0,3.4498,3,2743.4304,1320.0,0.0,0.0,8,2018-05-04T04:52:11.808934,2018-05-04T04:52:11.811493,2018-05-04T09:24:27.770555,S30
