id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]",MANET,MaxProp,100,300,54008,75,"25,35",21600,728,4267,4232,35,569,2066,263,0.3613,0,15.0913,7623.7605,7331,2.1483,2,7157.8205,6475,6363.77562216133,6493.30367285836,1.57989469524557
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[75M]_[25,35]_w[3]",MANET,MaxProp,100,300,22,75,"25,35",21600,728,4037,4001,35,555,1883,245,0.3365,0,15.3306,8104.2041,7755,2.1755,2,7064.783,6559,6323.93333369161,6213.47842713984,1.30132069121755
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[71182]_[100M]_[5,25]_w[3]",MANET,MaxProp,600,300,71182,100,"5,25",21600,1472,162026,159631,2363,0,143004,1220,0.8288,0,129.8451,3168.5057,3047,3.1656,3,1826.0102,1590,6241.92724864181,6200.28291521944,2.52987226168488
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[35,60]_w[3]",MANET,MaxProp,600,300,22,75,"35,60",21600,459,126586,125752,804,0,116523,400,0.8715,0,313.38,2392.24,2329,4.035,4,1431.6029,1280,6463.01622120539,6451.93979035654,3.20181669230229
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]",MANET,MaxProp,200,300,38517,50,"25,35",21600,730,16514,16385,124,98,12427,423,0.5795,0,37.7352,6067.7967,5725,2.6076,3,4044.1967,3555,6403.72074939701,6455.90038630876,1.61636350038592
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]",MANET,MaxProp,100,300,44180,50,"25,35",21600,728,4336,4305,31,351,2352,284,0.3901,0,14.1585,7489.8979,6945,2.0739,2,6827.0281,6280,6337.66311348874,6327.24105118767,1.41351782304437
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[150M]_[25,35]_w[3]",MANET,MaxProp,100,300,44180,150,"25,35",21600,728,4336,4305,31,351,2352,284,0.3901,0,14.1585,7489.8979,6945,2.0739,2,6827.0281,6280,6337.66311348874,6327.24105118767,1.41351782304437
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[150M]_[25,35]_w[3]",MANET,MaxProp,100,300,71182,150,"25,35",21600,728,3918,3888,30,642,1678,242,0.3324,0,15.0661,8086.8843,7473,1.9463,2,7610.5759,6863,6431.12350208867,6371.33274951892,1.33800309970458
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[150M]_[5,25]_w[3]",MANET,MaxProp,600,300,33282,150,"5,25",21600,1472,162065,159576,2459,0,143638,1235,0.839,0,128.2113,3210.8656,3116,3.132,3,1811.6142,1570,6205.43967196257,6209.29039824511,2.56613316542005
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5481]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5481]_[50M]_[25,35]_w[3]",MANET,MaxProp,600,300,5481,50,"25,35",21600,728,140037,138854,1154,0,127717,631,0.8668,0,219.0539,2609.9826,2536,3.6054,4,1492.4213,1318,6160.17766504384,6175.42944624026,2.95779482632866
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[65221]_[150M]_[35,60]_w[3]",MANET,MaxProp,600,300,65221,150,"35,60",21600,459,128526,127723,775,0,118027,405,0.8824,0,314.3654,2222.079,2121,4.037,4,1352.5856,1215,6144.51337167683,6086.16240758797,3.28183414084432
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[33282]_[150M]_[5,25]_w[3]",MANET,MaxProp,100,300,33282,150,"5,25",21600,1471,4731,4670,60,917,1914,393,0.2672,0,10.883,8195.369,7845,1.8219,2,8664.0844,8215,6259.48573442981,6030.6277027844,1.43053611733328
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]",MANET,MaxProp,100,300,5481,50,"5,25",21600,1471,4826,4772,54,918,2024,413,0.2808,0,10.5545,8097.9806,7926,1.8426,2,8551.3848,8227,6403.22504778554,6585.82195771374,1.59365688383255
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[75M]_[60, 120]_w[3]",MANET,MaxProp,400,300,5768,75,"60, 120",21600,241,52243,52082,151,0,47382,211,0.8755,0,245.8341,2618.3981,2669,4.218,4,1724.924,1585,6301.09199745156,6345.4199921504,2.9352038863348
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]",MANET,MaxProp,400,300,68831,75,"25,35",21600,729,63577,62968,600,0,55189,569,0.7805,0,109.6643,3830.7381,3642,3.2109,3,2191.9097,1910,6208.63520373189,6187.09831642984,2.10388823845432
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[59004]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[59004]_[150M]_[5,25]_w[3]",MANET,MaxProp,100,300,59004,150,"5,25",21600,1471,4685,4607,76,935,1883,388,0.2638,0,10.8737,7702.0902,7170,1.817,2,8620.8573,8015,6282.6053815926,5950.57678861604,1.48292571566083
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]",MANET,MaxProp,600,300,68831,50,"25,35",21600,728,138037,136787,1216,0,127445,636,0.8736,0,214.0739,2605.9607,2498,3.5613,4,1532.1063,1335,6325.16808318401,6234.88170063812,2.99298303562479
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]",MANET,MaxProp,200,300,73906,50,"60, 120",21600,240,13961,13923,35,0,11359,175,0.7292,0,78.56,4422.64,4219,3.4286,3,2953.3973,2650,6025.20274372838,5704.37813132534,1.72181695767165
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[44180]_[150M]_[5,25]_w[3]",MANET,MaxProp,100,300,44180,150,"5,25",21600,1471,4483,4418,65,859,1635,371,0.2522,0,10.9084,8051.973,7894,1.7736,2,8639.2346,8309,6294.2227939862,6290.08944181384,1.56688818260625
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,38517,75,"60, 120",21600,240,13126,13090,34,27,10305,174,0.725,0,74.2299,4888.1782,4533,3.2471,3,3034.3349,2670,6284.38595421829,6260.93141173806,1.70095932363007
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[150M]_[35,60]_w[3]",MANET,MaxProp,100,300,73906,150,"35,60",21600,459,3733,3714,19,406,1852,178,0.3878,0,19.8652,7506.6629,7361,2.2809,2,6553.9818,6020,6328.10435781715,6235.4802065872,1.42089055076964
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[28749]_[150M]_[25,35]_w[3]",MANET,MaxProp,600,300,28749,150,"25,35",21600,728,138943,137730,1185,0,127604,639,0.8777,0,214.5399,2537.9577,2419,3.5665,4,1537.687,1345,6341.4122369122,6261.41248307521,3.08031073969217
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[24113]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,24113,75,"60, 120",21600,240,13786,13741,43,0,11168,174,0.725,0,77.9713,4831.3103,4689,3.2586,3,3076.0167,2765,6154.89737035576,6197.73690405619,1.93403825448786
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[73906]_[100M]_[5,25]_w[3]",MANET,MaxProp,600,300,73906,100,"5,25",21600,1472,162117,159614,2481,0,145479,1232,0.837,0,128.5568,3307.6234,3191,3.1006,3,1875.1073,1620,6433.89898257259,6382.3252215025,2.55971260793882
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[200M]_[60, 120]_w[3]",MANET,MaxProp,400,300,24113,200,"60, 120",21600,241,50636,50498,126,0,46350,213,0.8838,0,236.0798,2762.7324,2636,4.2958,4,1759.0019,1595,6550.6808073022,6537.29741682247,2.88036901309546
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[200M]_[5,25]_w[3]",MANET,MaxProp,600,300,22,200,"5,25",21600,1472,160843,158345,2470,0,144261,1247,0.8471,0,125.9808,3210.4852,3091,3.0826,3,1836.3699,1590,6333.89141033729,6283.36431057505,2.59312705696601
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[200M]_[35,60]_w[3]",MANET,MaxProp,200,300,94176,200,"35,60",21600,458,15597,15509,84,0,12000,308,0.6725,0,49.3539,5652.3182,5637,2.8409,3,3603.4895,3160,6296.13111344233,6379.42239775142,1.76697648327374
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,78802,150,"5,25",21600,1444,73037,71824,1199,0,60764,1073,0.7431,0,65.9376,4521.192,4200,2.7968,3,2726.1703,2290,6226.94376507922,6228.6076998683,1.99263538327297
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[100M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[100M]_[35,60]_w[3]",MANET,MaxProp,100,300,80454,100,"35,60",21600,459,3747,3733,14,296,2080,204,0.4444,0,17.299,7212.2843,7147,2.3235,2,6575.1423,6110,6028.61691187696,5802.80704879018,1.90774090162145
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5768]_[200M]_[35,60]_w[3]",MANET,MaxProp,200,300,5768,200,"35,60",21600,458,15136,15069,65,5,11628,299,0.6528,0,49.398,5531.388,5281,2.8863,3,3591.598,3145,6243.16753119033,6170.22507440518,1.66366046420334
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[150M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[150M]_[60, 120]_w[3]",MANET,MaxProp,600,300,44180,150,"60, 120",21600,239,100696,100389,285,0,92103,220,0.9205,0,455.3136,1830.9227,1783,4.8682,5,1278.1565,1175,6688.18648568417,6653.41426944368,4.13959265133629
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[200M]_[5,25]_w[3]",MANET,MaxProp,200,300,15598,200,"5,25",21600,1454,18551,18292,254,347,12203,728,0.5007,0,24.1264,6958.9959,6721,2.2761,2,4830.1127,4160,6190.48767030483,6260.11649698792,1.55616941431711
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[79009]_[200M]_[5,25]_w[3]",MANET,MaxProp,100,300,79009,200,"5,25",21600,1471,5003,4953,46,805,2149,408,0.2774,0,11.1397,7973.8113,7773,1.8186,2,8527.1357,8312,6344.69304131348,6070.84674171088,1.37106418757479
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[5481]_[200M]_[25,35]_w[3]",MANET,MaxProp,200,300,5481,200,"25,35",21600,730,16141,15999,135,58,12033,428,0.5863,0,36.3808,6232.8178,5726,2.6659,3,4058.5139,3455,6504.00581091946,6452.39259980443,1.66286088028301
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[150M]_[35,60]_w[3]",MANET,MaxProp,600,300,33282,150,"35,60",21600,459,127612,126807,772,0,118345,404,0.8802,0,312.8787,2159.7277,2121,4.1015,4,1308.1192,1170,6350.69156867826,6316.84915829808,3.46021936182719
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,58405,75,"60, 120",21600,240,13508,13451,53,0,10957,165,0.6875,0,80.5212,5024.7515,4708,3.3212,3,3179.1202,2827,6185.17523771305,5981.16996085974,1.51045202007255
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[100M]_[25,35]_w[3]",MANET,MaxProp,200,300,45907,100,"25,35",21600,730,16300,16194,102,64,12169,433,0.5932,0,36.3995,6200.2656,5873,2.5497,3,4081.3485,3545,6122.3492327373,6146.49112946117,1.69056555435539
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]",MANET,MaxProp,200,300,58405,75,"25,35",21600,730,15680,15573,101,135,11437,412,0.5644,0,36.7985,6097.4733,5834,2.6748,3,4238.5653,3697,6377.42451080629,6320.12485731585,1.64350471934905
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[200M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[94176]_[200M]_[25,35]_w[3]",MANET,MaxProp,400,300,94176,200,"25,35",21600,729,64364,63765,587,0,56366,583,0.7997,0,108.3739,3697.0892,3483,3.1835,3,2103.2252,1835,6269.66405669203,6083.2674555551,2.20417723059917
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[80454]_[200M]_[60, 120]_w[3]",MANET,MaxProp,600,300,80454,200,"60, 120",21600,239,99315,99012,270,0,91282,219,0.9163,0,451.1096,1735.8858,1683,4.8447,5,1260.5423,1155,6307.03437770253,6288.01534549392,4.15053787526919
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[22]_[150M]_[35,60]_w[3]",MANET,MaxProp,200,300,22,150,"35,60",21600,458,15432,15352,78,44,12127,305,0.6659,0,49.3344,5883.1148,5719,2.918,3,3662.679,3240,6378.99015053751,6276.69132581759,1.60303916028254
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]",MANET,MaxProp,400,300,5768,50,"5,25",21600,1444,73805,72635,1157,0,62015,1088,0.7535,0,65.7601,4330.4393,4132,2.8051,3,2615.9722,2235,6355.84192958465,6310.84878634832,2.10639010053754
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[38517]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[38517]_[75M]_[5,25]_w[3]",MANET,MaxProp,100,300,38517,75,"5,25",21600,1471,4900,4842,55,1042,1859,390,0.2651,0,11.4154,7982.6282,7765,1.8795,2,8631.3499,8135,6307.2432878306,6376.36335757204,1.58665054567223
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[75M]_[5,25]_w[3]",MANET,MaxProp,200,300,78802,75,"5,25",21600,1454,18762,18518,239,555,12543,717,0.4931,0,24.8271,6932.6722,6616,2.357,2,5029.3122,4340,6323.68653450652,6263.22730263778,1.54555660143486
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[200M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[200M]_[60, 120]_w[3]",MANET,MaxProp,200,300,15598,200,"60, 120",21600,240,13738,13696,36,0,11371,174,0.725,0,77.7126,4743.0747,4615,3.2011,3,3020.4096,2695,6179.07452008873,6145.24344861882,1.92029806075723
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[150M]_[25,35]_w[3]",MANET,MaxProp,200,300,71182,150,"25,35",21600,730,15995,15882,111,119,11491,414,0.5671,0,37.3623,6395.57,6178,2.628,3,4061.3322,3565,6316.60109428804,6521.27750597391,1.59097033267295
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78051]_[75M]_[5,25]_w[3]",MANET,MaxProp,600,300,78051,75,"5,25",21600,1472,161642,159117,2499,0,144772,1243,0.8444,0,127.0105,3191.638,3087,3.1207,3,1839.1226,1593,6268.21302112657,6250.16681208309,2.49506023019199
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[75M]_[35,60]_w[3]",MANET,MaxProp,100,300,45907,75,"35,60",21600,459,3524,3504,17,397,1802,185,0.4031,0,17.9405,8030.773,7567,2.3459,2,6838.1669,6290,6188.05441499858,6303.39759021475,1.28729928836873
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[28749]_[75M]_[35,60]_w[3]",MANET,MaxProp,200,300,28749,75,"35,60",21600,458,14634,14559,71,0,11136,278,0.607,0,51.3705,6072.0216,5812,2.7986,3,3721.7513,3270,6196.48750752546,6129.61602556969,1.39806939472381
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[5,25]_w[3]",MANET,MaxProp,600,300,22,75,"5,25",21600,1472,160843,158345,2470,0,144261,1247,0.8471,0,125.9808,3210.4852,3091,3.0826,3,1836.3699,1590,6333.89141033729,6283.36431057505,2.59312705696601
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[75M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[75M]_[35,60]_w[3]",MANET,MaxProp,400,300,78802,75,"35,60",21600,460,57953,57598,341,0,51462,378,0.8217,0,151.3757,3294.2963,3293,3.5185,3,1922.8106,1700,6221.52130086248,6200.84438502287,2.38771928426492
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[150M]_[5,25]_w[3]",MANET,MaxProp,200,300,73906,150,"5,25",21600,1454,18967,18672,290,610,12789,744,0.5117,0,24.0968,6811.5108,6342,2.2715,2,5014.885,4350,6274.96917096829,6323.78167443393,1.52884325637573
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[71182]_[200M]_[35,60]_w[3]",MANET,MaxProp,100,300,71182,200,"35,60",21600,459,3739,3721,18,491,2018,204,0.4444,0,17.2402,7389.3922,6995,2.1029,2,6794.1698,6175,6297.17389045415,6506.40127728894,1.71535156087986
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[150M]_[25,35]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[78051]_[150M]_[25,35]_w[3]",MANET,MaxProp,100,300,78051,150,"25,35",21600,728,4183,4151,29,553,1903,256,0.3516,0,15.2148,8136.6953,7778,2.1211,2,7146.4499,6570,6223.44093945165,6234.23654048223,1.44403090891888
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[200M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15598]_[200M]_[5,25]_w[3]",MANET,MaxProp,600,300,15598,200,"5,25",21600,1472,161020,158506,2482,0,143845,1250,0.8492,0,125.8048,3211.104,3097,3.1072,3,1819.9948,1560,6472.22295898087,6476.61151781574,2.60858969655656
"MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]","MANET_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]",MANET,MaxProp,100,300,73906,50,"60, 120",21600,242,3228,3224,4,155,1972,107,0.4421,0,29.1308,7062.757,6190,2.7103,3,5693.7094,5205,6350.55060630219,6499.32365026966,1.24166950535089
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[200M]_[35,60]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[200M]_[35,60]_w[3]",MANET,MaxProp,600,300,44180,200,"35,60",21600,459,126674,125900,745,0,116752,406,0.8845,0,309.0985,2195.6823,2128,4.0074,4,1357.5084,1200,6251.6985612696,6233.72719544417,3.44148929443041
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]",MANET,MaxProp,400,300,79009,75,"25,35",21600,729,64372,63781,576,0,56214,574,0.7874,0,110.1167,3608.8188,3464,3.2213,3,2158.2285,1875,6279.56753389747,6248.85378113925,2.34647402593242
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[150M]_[5,25]_w[3]",MANET,MaxProp,600,300,58405,150,"5,25",21600,1472,160659,158065,2553,0,143403,1248,0.8478,0,125.6546,3133.8686,3026,3.1146,3,1819.7945,1575,6353.93868814732,6346.54016967578,2.70371331781091
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[65221]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[65221]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,65221,150,"5,25",21600,1444,72857,71647,1195,0,60828,1077,0.7458,0,65.5246,4438.1588,4280,2.8171,3,2632.5466,2259,6342.4520979878,6324.40344701179,2.05377245761502
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[75M]_[60, 120]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[75M]_[60, 120]_w[3]",MANET,MaxProp,200,300,78051,75,"60, 120",21600,240,13656,13617,34,0,11081,172,0.7167,0,78.1686,4870.8081,4598,3.2326,3,2990.4479,2675,6325.01714831027,6409.47103610982,1.77731407098191
"MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[100M]_[25,35]_w[3]","MANET_MaxPropRouter_200n_[300]ttl_[21600]s_seed[73906]_[100M]_[25,35]_w[3]",MANET,MaxProp,200,300,73906,100,"25,35",21600,730,16233,16110,120,106,12285,437,0.5986,0,35.865,6148.7849,5682,2.6636,3,4101.5349,3560,6622.81019226343,6658.5982310038,1.88597414049116
"MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]","MANET_MaxPropRouter_600n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]",MANET,MaxProp,600,300,58405,75,"25,35",21600,728,136950,135713,1206,0,125940,632,0.8681,0,213.7358,2534.2453,2391,3.6044,4,1523.0203,1325,6321.74933515313,6355.38737909447,3.14141966742214
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[150M]_[35,60]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[150M]_[35,60]_w[3]",MANET,MaxProp,400,300,45907,150,"35,60",21600,460,57998,57640,347,0,51755,385,0.837,0,148.7143,3083.9974,2952,3.5351,3,1878.6938,1665,6395.779699141,6327.30146711859,2.58137569659642
"MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[5,25]_w[3]","MANET_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[150M]_[5,25]_w[3]",MANET,MaxProp,400,300,54008,150,"5,25",21600,1444,74802,73553,1238,0,62863,1094,0.7576,0,66.2331,4497.0238,4321,2.7669,3,2617.208,2225,6343.61328396609,6319.53677635291,2.05935321280168
