"id","scenario","mobility","router","nodes","ttl","seed","buffer_size","message_interval","sim_time","created","started","relayed","aborted","dropped","removed","delivered","delivery_prob","response_prob","overhead_ratio","latency_avg","latency_med","hopcount_avg","hopcount_med","buffertime_avg","buffertime_med","distance_avg","d_dist_avg","speed_avg","mobility","router","nodes","ttl","seed","buffer_size","message_interval","exp_weight","task_id","execution_assigned","execution_started","execution_finished","worker"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[82509]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","82509","50","25,35",21600,728,8769741,8769741,0,8526057,136745,623,0.8558,0,14075.6308,1907.2327,1742,23.114,13,201.9452,100,7492.11523111769,7384.54605196436,4.94299692542455,"cdmx","EpidemicOracle",600,300,82509,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65139]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","65139","50","25,35",21600,728,8962862,8962862,0,8734873,123846,607,0.8338,0,14764.8353,1855.2356,1581,23.2768,14,196.1079,100,7460.96033800662,7404.80713395053,"Infinity","cdmx","EpidemicOracle",600,300,65139,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[4029]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[4029]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","4029","50","25,35",21600,728,8652487,8652487,0,8423817,125576,604,0.8297,0,14324.3096,1908.8609,1632,23.2368,13,201.8286,105,7502.39851357548,7343.69222014146,"Infinity","cdmx","EpidemicOracle",600,300,4029,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[90521]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","90521","50","25,35",21600,728,9273496,9273496,0,9045301,121190,599,0.8228,0,15480.6294,1774.2988,1550,22.1536,13,191.9745,100,7607.26223908525,7445.92556515291,"Infinity","cdmx","EpidemicOracle",600,300,90521,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[98820]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[98820]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","98820","50","25,35",21600,728,8957054,8957054,0,8723630,128609,606,0.8324,0,14779.6172,1895.0594,1669,23.1386,14,194.8114,100,7682.81075286053,7651.48321043331,"Infinity","cdmx","EpidemicOracle",600,300,98820,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[3136]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[3136]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","3136","50","25,35",21600,728,8686642,8686642,0,8458397,123664,608,0.8352,0,14286.2401,1849.1365,1565,22.7549,14,203.8088,105,7237.65355102655,7078.21954213438,"Infinity","cdmx","EpidemicOracle",600,300,3136,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[35402]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[35402]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","35402","50","25,35",21600,728,8735918,8735918,0,8503306,128968,608,0.8352,0,14367.2862,1890.347,1601,24.074,14,201.6297,105,7298.08710413124,7102.30447552476,"Infinity","cdmx","EpidemicOracle",600,300,35402,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[64524]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[64524]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","64524","50","25,35",21600,728,8722623,8722623,0,8489483,126866,612,0.8407,0,14251.652,1858.5556,1640,23.0131,14,203.0105,105,7693.92302548978,7612.49720388197,5.24234838262918,"cdmx","EpidemicOracle",600,300,64524,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[37578]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[37578]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","37578","50","25,35",21600,728,8816539,8816539,0,8577243,134339,617,0.8475,0,14288.3663,1948.2674,1725,23.8136,14,199.0182,100,7773.50004324382,7641.11786002378,"Infinity","cdmx","EpidemicOracle",600,300,37578,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[16966]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","16966","50","25,35",21600,728,8737229,8737229,0,8508865,122811,620,0.8516,0,14091.3048,1894.6613,1587,23.7532,14,203.2576,105,7313.11122375937,7167.68820756299,5.14369244625165,"cdmx","EpidemicOracle",600,300,16966,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[84181]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[84181]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","84181","50","25,35",21600,728,8842930,8842930,0,8612662,126953,617,0.8475,0,14331.1394,1895.8088,1681,24.0373,15,200.4834,100,7549.32115906528,7408.53283230998,5.1881570024067,"cdmx","EpidemicOracle",600,300,84181,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[50M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[91016]_[50M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","91016","50","25,35",21600,728,9017075,9017075,0,8788568,125334,605,0.831,0,14903.2562,1838.3488,1625,23.5868,14,194.404,95,7644.31853159932,7495.80407504422,5.3253006607797,"cdmx","EpidemicOracle",600,300,91016,50,"25,35",3,23,"2018-08-30T19:18:31.694229","2018-08-30T19:18:31.701190","2018-08-30T21:57:23.245982","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78802]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78802]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","78802","75","25,35",21600,728,9221582,9221582,0,8912027,151066,644,0.8846,0,14318.2267,1633.7935,1450,17.8075,9,264.415,120,7614.08142959224,7612.02546473577,"Infinity","cdmx","EpidemicOracle",600,300,78802,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[94176]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[94176]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","94176","75","25,35",21600,728,9318211,9318211,0,9011957,149401,632,0.8681,0,14743.0047,1597.3244,1405,17.5617,9,262.7634,120,7789.85592319224,7586.48559191292,5.75695626586193,"cdmx","EpidemicOracle",600,300,94176,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65221]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[65221]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","65221","75","25,35",21600,728,8800461,8800461,0,8488167,153646,645,0.886,0,13643.1256,1668.1039,1456,17.1411,9,275.5318,130,7470.57494645724,7414.29899422922,"Infinity","cdmx","EpidemicOracle",600,300,65221,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[44180]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[44180]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","44180","75","25,35",21600,728,8819679,8819679,0,8506155,158197,657,0.9025,0,13423.1689,1639.3699,1537,17.1385,9,275.7074,130,7480.82531360249,7493.64336392085,"Infinity","cdmx","EpidemicOracle",600,300,44180,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[79009]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","79009","75","25,35",21600,728,9347543,9347543,0,9035082,155410,653,0.897,0,14313.7672,1597.1394,1398,17.147,9,261.1841,120,7365.64428780347,7226.99214174955,5.55595003103645,"cdmx","EpidemicOracle",600,300,79009,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[68831]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","68831","75","25,35",21600,728,9317470,9317470,0,9019178,144265,638,0.8764,0,14603.185,1553.6254,1374,17.8103,9,261.0727,120,7485.2381343683,7529.58951067062,"Infinity","cdmx","EpidemicOracle",600,300,68831,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[73906]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[73906]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","73906","75","25,35",21600,728,9166933,9166933,0,8857759,154252,643,0.8832,0,14255.5054,1634.7978,1439,18.1306,9,265.469,120,7568.89706758486,7462.95887678801,5.86197200633324,"cdmx","EpidemicOracle",600,300,73906,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15598]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15598]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","15598","75","25,35",21600,728,9107674,9107674,0,8809298,142874,642,0.8819,0,14185.4081,1532.5623,1367,16.7321,8,268.7557,125,7673.42296878275,7546.72689243992,"Infinity","cdmx","EpidemicOracle",600,300,15598,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78051]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[78051]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","78051","75","25,35",21600,728,9632332,9632332,0,9323611,150910,647,0.8887,0,14886.6847,1618.2628,1450,18.1947,10,253.0542,115,7736.24448322308,7726.14518821344,"Infinity","cdmx","EpidemicOracle",600,300,78051,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[71182]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[71182]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","71182","75","25,35",21600,728,9045306,9045306,0,8734237,154964,650,0.8929,0,13914.8554,1584.6477,1420,17.6569,9,269.8595,125,7534.6546850972,7443.12810783754,"Infinity","cdmx","EpidemicOracle",600,300,71182,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15475]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[15475]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","15475","75","25,35",21600,728,9203795,9203795,0,8895738,150526,653,0.897,0,14093.6325,1557.2557,1423,17.3492,10,265.2317,120,7361.84821568966,7368.24708604929,5.81647782100692,"cdmx","EpidemicOracle",600,300,15475,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[45907]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","45907","75","25,35",21600,728,9279465,9279465,0,8971034,152397,644,0.8846,0,14408.1071,1651.0885,1475,17.9658,9,261.3985,125,7613.5593303909,7450.99049021823,5.5288958741662,"cdmx","EpidemicOracle",600,300,45907,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5768]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5768]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","5768","75","25,35",21600,728,9598639,9598639,0,9290388,152695,654,0.8984,0,14675.818,1604.4037,1441,17.6498,9,252.9076,115,7194.93517094476,7138.17569395439,"Infinity","cdmx","EpidemicOracle",600,300,5768,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[28749]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","28749","75","25,35",21600,728,9543854,9543854,0,9236264,150509,649,0.8915,0,14704.4761,1566.4453,1335,17.8968,10,254.4741,115,7401.95297254625,7329.67660167947,5.64172203868677,"cdmx","EpidemicOracle",600,300,28749,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[24113]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[24113]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","24113","75","25,35",21600,728,9267895,9267895,0,8957108,153584,650,0.8929,0,14257.3,1600.0277,1418,18.4231,9,264.0994,120,7311.86154405736,7247.26219284106,5.72053667721655,"cdmx","EpidemicOracle",600,300,24113,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[80454]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[80454]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","80454","75","25,35",21600,728,8969556,8969556,0,8656015,155639,642,0.8819,0,13970.271,1630.9128,1467,16.4813,9,270.6271,125,7854.16575787728,7722.81871257336,5.71414991758231,"cdmx","EpidemicOracle",600,300,80454,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[59004]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[59004]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","59004","75","25,35",21600,728,9560651,9560651,0,9244785,159376,662,0.9093,0,14441.071,1620.7236,1455,17.3112,9,253.474,120,7096.97686229245,6963.12369965597,"Infinity","cdmx","EpidemicOracle",600,300,59004,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[54008]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","54008","75","25,35",21600,728,9486564,9486564,0,9176053,152210,646,0.8874,0,14684.0836,1589.8808,1421,17.0789,9,257.6725,120,7395.41367481532,7298.1970123718,"Infinity","cdmx","EpidemicOracle",600,300,54008,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[70]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[70]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","70","75","25,35",21600,728,9336516,9336516,0,9019674,160605,653,0.897,0,14296.8806,1611.343,1462,17.7473,10,261.2096,120,7370.29185045218,7323.42346554316,5.6790957299409,"cdmx","EpidemicOracle",600,300,70,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[8439]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[8439]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","8439","75","25,35",21600,728,9277925,9277925,0,8969086,150496,647,0.8887,0,14338.915,1643.8825,1432,17.6569,10,262.4118,120,7436.07516742849,7408.39968262168,"Infinity","cdmx","EpidemicOracle",600,300,8439,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[22]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","22","75","25,35",21600,728,8701330,8701330,0,8392410,154623,646,0.8874,0,13468.5511,1634.2322,1433,16.6068,9,279.0333,135,7675.54534974456,7668.31685398775,5.80507659338023,"cdmx","EpidemicOracle",600,300,22,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[58405]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","58405","75","25,35",21600,728,8972254,8972254,0,8658424,156405,653,0.897,0,13739.0521,1574.5513,1422,16.7657,9,272.3061,125,7658.62146362166,7588.26197502923,"Infinity","cdmx","EpidemicOracle",600,300,58405,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[38517]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[38517]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","38517","75","25,35",21600,728,9305716,9305716,0,8999739,148268,644,0.8846,0,14448.8696,1580.5031,1366,17.1242,9,260.9191,120,7265.71982076143,7289.81775583776,5.72401998803143,"cdmx","EpidemicOracle",600,300,38517,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[33282]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[33282]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","33282","75","25,35",21600,728,8830190,8830190,0,8519736,152535,650,0.8929,0,13583.9077,1557.6262,1373,16.9277,10,277.0129,130,7348.34894136544,7257.00299603353,5.81791777047127,"cdmx","EpidemicOracle",600,300,33282,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5481]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5481]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","5481","75","25,35",21600,728,9219160,9219160,0,8905183,154750,657,0.9025,0,14031.207,1582.207,1394,16.9954,9,265.0227,120,7389.03248455113,7317.54372936595,5.51055139911417,"cdmx","EpidemicOracle",600,300,5481,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11778]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11778]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","11778","75","25,35",21600,728,9356999,9356999,0,9045753,153105,642,0.8819,0,14573.7648,1594.2975,1460,16.9081,9,261.3286,120,7648.43897284149,7509.80669817702,5.98917208215446,"cdmx","EpidemicOracle",600,300,11778,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[96617]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[96617]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","96617","75","25,35",21600,728,9197199,9197199,0,8893229,145619,636,0.8736,0,14460.0047,1617.8396,1467,17.0519,9,265.542,125,7671.84207662761,7528.38312142525,"Infinity","cdmx","EpidemicOracle",600,300,96617,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[52770]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","52770","75","25,35",21600,728,9251337,9251337,0,8934195,158093,656,0.9011,0,14101.6479,1627.189,1430,17.5747,9,262.6169,125,7406.81974294796,7488.15677352128,5.67003436665278,"cdmx","EpidemicOracle",600,300,52770,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[55182]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","55182","75","25,35",21600,728,8860158,8860158,0,8553684,149347,648,0.8901,0,13672.0833,1590.3796,1436,16.7716,9,274.9086,130,7424.20874865389,7365.2572603902,5.70705288574116,"cdmx","EpidemicOracle",600,300,55182,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5327]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[5327]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","5327","75","25,35",21600,728,9257886,9257886,0,8951926,150978,644,0.8846,0,14374.5994,1530.7562,1406,17.2981,9,262.8072,120,7338.47502637183,7072.00830243567,5.58309345849754,"cdmx","EpidemicOracle",600,300,5327,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
"cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11131]_[75M]_[25,35]_w[3]","cdmx_EpidemicOracleRouter_600n_[300]ttl_[21600]s_seed[11131]_[75M]_[25,35]_w[3]","cdmx","EpidemicOracle","600","300","11131","75","25,35",21600,728,9515125,9515125,0,9207206,152278,644,0.8846,0,14774.0388,1600.3975,1400,17.6056,9,255.3986,115,7323.83963828536,7376.49574358253,5.66271888191391,"cdmx","EpidemicOracle",600,300,11131,75,"25,35",3,27,"2018-08-30T19:18:31.695497","2018-08-30T19:18:31.704819","2018-08-30T22:00:27.506806","S30"
