id,scenario,mobility,router,nodes,ttl,seed,buffer_size,message_interval,sim_time,created,started,relayed,aborted,dropped,removed,delivered,delivery_prob,response_prob,overhead_ratio,latency_avg,latency_med,hopcount_avg,hopcount_med,buffertime_avg,buffertime_med,distance_avg,d_dist_avg,speed_avg
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,24113,50,"5,25",21600,1444,198370,195674,2649,0,179410,1285,0.8899,0,151.2755,2214.4988,2103,3.0848,3,1578.4321,1380,7413.71138665893,7375.55163463594,4.21942404895022
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[45907]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,45907,50,"35,60",21600,459,10767,10711,56,0,9017,340,0.7407,0,30.5029,4342.2471,4095,2.6853,3,3223.5822,2835,7677.17470423934,7474.4761311587,2.80984879240619
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,55182,50,"25,35",21600,729,156097,154870,1202,0,143431,661,0.9067,0,233.2965,2007.2995,1937,3.6944,4,1503.6882,1345,7440.81570371406,7377.26709950965,4.40193075745584
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[96617]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[96617]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,96617,50,"60, 120",21600,242,10142,10125,15,0,8540,197,0.814,0,50.3959,3483.1371,3538,3.0761,3,2597.9319,2350,7547.77630112372,7571.08644577704,3.11675624534837
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,5768,50,"25,35",21600,728,300204,297963,2173,0,277330,674,0.9258,0,441.0816,1553.2923,1467,4.4006,4,1273.9672,1115,7194.93517094476,7212.13932141309,5.4348341750989
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,45907,50,"60, 120",21600,241,74936,74769,151,0,68309,223,0.9253,0,334.287,1505.139,1411,4.3587,4,1381.747,1230,7467.60558883103,7452.16396261247,5.76195253349982
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[15475]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[15475]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,15475,50,"25,35",21600,728,12097,12012,82,65,9542,524,0.7198,0,21.9237,4553.2691,4170,2.416,2,3487.4378,3070,7738.91525365087,7621.08701668786,2.59564882790548
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[80454]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[80454]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,80454,50,"5,25",21600,1444,191753,189069,2645,0,174078,1288,0.892,0,145.7927,2220.7981,2111,3.1421,3,1576.0366,1366,7322.24127347619,7318.49058098108,4.1942030606208
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[55182]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,55182,50,"35,60",21600,460,125055,124394,629,0,114935,419,0.9109,0,295.8831,1687.2124,1673,4.1742,4,1460.8125,1320,7242.51621491367,7308.317330323,5.22174183273855
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,80454,50,"25,35",21600,730,46041,45756,273,0,40684,624,0.8548,0,72.3269,2857.9199,2690,2.992,3,2084.9399,1821,7493.39094557371,7452.80560961188,3.49237490034192
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[52770]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,52770,50,"60, 120",21600,239,120507,120198,282,0,110878,222,0.9289,0,540.4324,1412.4054,1374,4.9505,5,1325.8364,1205,7292.22774985383,7216.27972798934,5.77306231614557
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[73906]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,73906,50,"60, 120",21600,242,9297,9273,23,0,7738,190,0.7851,0,47.8053,3943.3947,3935,3.1053,3,2894.1089,2610,7235.13798954365,7134.26882989066,2.48808363745591
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5481]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,5481,50,"35,60",21600,460,125427,124757,640,0,115606,418,0.9087,0,297.4617,1799.6196,1715,4.2512,4,1457.9307,1295,7803.06926173098,7826.06572551282,5.12669917991879
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,94176,50,"60, 120",21600,240,30154,30075,72,0,27359,214,0.8917,0,139.5374,2281.986,2215,3.9206,4,1854.1974,1660,7630.74322934456,7657.46539538466,3.77783614763367
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78051]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,78051,50,"25,35",21600,730,46501,46196,296,0,41498,615,0.8425,0,74.1154,2941.8732,2750,2.9837,3,2080.8773,1825,7542.21946320413,7397.2297452799,3.23902645881348
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[96617]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[96617]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,96617,50,"35,60",21600,458,41854,41675,171,0,37313,401,0.8755,0,102.9277,2515.9102,2347,3.3192,3,1869.6622,1675,7243.59817171958,7037.30761922175,3.6858879999785
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[68831]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,68831,50,"25,35",21600,730,44915,44620,286,0,39387,623,0.8534,0,70.6212,3144.2921,2975,2.9791,3,2125.216,1890,7598.02777691969,7616.49768011813,3.19207925638698
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,71182,50,"5,25",21600,1454,54885,54247,629,0,47486,1182,0.8129,0,44.8942,3504.4501,3190,2.5719,3,2471.8781,2173,7521.55024793398,7447.83551113445,3.0770495634579
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[15475]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,15475,50,"5,25",21600,1472,393702,388603,5028,0,363272,1347,0.9151,0,287.4952,1855.2754,1785,3.4603,3,1347.1194,1175,7600.78380853734,7511.29687114858,4.79434086020446
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,78802,50,"35,60",21600,458,40539,40354,178,0,36234,395,0.8624,0,101.162,2425.4911,2285,3.2759,3,1858.9013,1640,7419.04644685774,7369.02114965078,4.204098644884
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[28749]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,28749,50,"25,35",21600,729,159064,157823,1212,0,146221,664,0.9108,0,236.6852,1879.7259,1787,3.7169,4,1463.6016,1298,7214.85762047193,7155.30098378049,4.60035443791078
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15475]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,15475,50,"60, 120",21600,241,74815,74676,122,0,67933,223,0.9253,0,333.87,1500.4081,1488,4.5561,4,1344.2304,1210,7441.42919123002,7443.89059389673,5.88624282618454
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,15598,50,"25,35",21600,729,157468,156193,1240,0,144519,650,0.8916,0,239.2969,1965.0385,1869,3.6585,4,1489.2927,1325,7446.75670183972,7409.6234765307,4.63759588980716
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[8439]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,8439,50,"5,25",21600,1472,392929,387690,5154,0,361831,1348,0.9158,0,286.6039,1801.4466,1723,3.4674,3,1329.7081,1150,7658.78059727438,7638.50331187551,5.11110642980441
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[71182]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,71182,50,"60, 120",21600,240,29702,29620,74,0,26357,216,0.9,0,136.1296,2214.8704,2186,3.6898,4,1867.6849,1680,7228.96741168632,7014.40540130644,4.04974358803124
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,52770,50,"5,25",21600,1472,391048,385878,5100,0,360105,1339,0.9096,0,287.1837,1821.5041,1784,3.5258,3,1341.1613,1165,7557.03053671683,7546.77691211622,4.88999621164696
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[52770]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,52770,50,"5,25",21600,1471,15098,14943,152,40,11375,971,0.6601,0,14.3893,5488.1874,5016,2.0999,2,4113.8227,3596,7523.09404102784,7470.71757887017,2.30583976209159
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[24113]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[24113]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,24113,50,"25,35",21600,728,297320,295093,2164,0,276390,678,0.9313,0,434.2404,1509.1431,1440,4.3481,4,1275.425,1135,7311.86154405736,7247.28384302501,5.52987491647051
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,15598,50,"60, 120",21600,241,76516,76332,166,0,70787,225,0.9336,0,338.2533,1605.7378,1580,4.6267,4,1436.7935,1300,7701.60142387422,7600.4721836285,5.4896506205885
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,5768,50,"5,25",21600,1444,194030,191336,2653,0,175828,1266,0.8767,0,150.1343,2294.7109,2193,3.1722,3,1607.2947,1400,7415.12637686209,7352.50579158387,3.9987583496955
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[44180]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,44180,50,"25,35",21600,728,293692,291465,2159,0,271625,673,0.9245,0,432.0832,1575.3343,1530,4.312,4,1339.7678,1175,7480.82531360249,7514.18454762273,5.54421078537077
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[50M]_[25,35]_w[3]",cdmx,MaxProp,100,300,80454,50,"25,35",21600,728,12667,12589,76,0,10150,532,0.7308,0,22.6635,4600.3778,4298,2.3947,2,3511.9463,3130,7174.9498595134,6956.49922916845,2.45076792438648
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,15598,50,"5,25",21600,1444,192068,189424,2608,0,174313,1285,0.8899,0,146.4117,2217.1284,2127,3.1191,3,1545.0792,1350,7508.12411987486,7461.31493548392,4.08012248805852
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[70]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,70,50,"25,35",21600,729,158911,157641,1242,0,144707,661,0.9067,0,237.4887,1966.823,1928,3.7882,4,1478.4027,1330,7474.58503930095,7465.10913484773,4.61916555820174
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[11778]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,11778,50,"60, 120",21600,242,9576,9558,17,0,8069,186,0.7686,0,50.3871,3676.6022,3605,3.2043,3,2712.1793,2455,7268.19688997473,7040.4367002851,2.63600072549928
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[44180]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,44180,50,"60, 120",21600,240,30892,30818,62,0,28092,216,0.9,0,141.6759,2266.2685,2154,3.7407,4,1880.769,1710,7522.8631607469,7606.62459912279,4.04701468231322
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78051]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,78051,50,"5,25",21600,1472,393313,388044,5184,0,362576,1350,0.9171,0,286.44,1826.583,1754,3.4881,3,1346.8627,1165,7845.50450911523,7812.59487037103,5.09606587153404
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[65221]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,65221,50,"25,35",21600,730,48095,47801,286,0,42570,614,0.8411,0,76.8518,2781.4153,2635,2.9984,3,1979.6214,1745,7282.46000896266,7324.11286875058,3.55886458384238
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,38517,50,"60, 120",21600,240,30822,30748,59,0,27313,212,0.8833,0,144.0377,2241.6085,2101,3.8774,4,1926.8812,1745,7576.21596493981,7403.63942944517,3.98890192203443
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[68831]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[68831]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,68831,50,"35,60",21600,459,11576,11531,42,0,9649,348,0.7582,0,32.1351,4045.9425,3862,2.6178,3,3064.4914,2720,7567.81728516427,7488.6992839301,2.69354374040943
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[78802]_[50M]_[5,25]_w[3]",cdmx,MaxProp,400,300,78802,50,"5,25",21600,1444,191817,189132,2646,0,173078,1271,0.8802,0,147.8057,2286.9481,2204,3.0747,3,1641.3479,1440,7717.79184409636,7593.71968869799,4.1706181663744
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[24113]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,24113,50,"25,35",21600,729,156360,155077,1250,0,143391,660,0.9053,0,233.9652,1903.7076,1837,3.6045,4,1502.7389,1335,7387.66954368491,7337.75621895322,4.72858164158798
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[15598]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,15598,50,"5,25",21600,1454,56228,55486,729,0,48113,1193,0.8205,0,45.5096,3418.3713,3238,2.6018,3,2423.7004,2126,7415.2769504569,7419.70718913685,3.11101509711297
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[73906]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,73906,50,"25,35",21600,729,158121,156870,1226,0,145337,656,0.8999,0,238.1311,1946.7149,1875,3.7927,4,1478.568,1320,7752.22179920351,7678.84286923605,4.66764142579487
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[45907]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,45907,50,"60, 120",21600,239,118892,118620,236,0,110067,218,0.9121,0,543.1284,1391.5917,1319,4.7294,5,1244.8121,1105,7886.66798966048,7810.80296247514,6.38329972606353
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[80454]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,80454,50,"35,60",21600,459,11066,11021,43,1,9208,347,0.756,0,30.7608,4283,4003,2.5937,3,3168.996,2780,7505.54354385869,7515.43718504094,2.52830358082439
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[8439]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[8439]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,400,300,8439,50,"60, 120",21600,241,76794,76615,160,0,70169,223,0.9253,0,342.565,1604.2108,1556,4.6413,5,1447.5223,1320,7231.4959930242,7240.96653608284,5.15735269097467
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[38517]_[50M]_[25,35]_w[3]",cdmx,MaxProp,200,300,38517,50,"25,35",21600,730,44842,44519,303,0,39736,606,0.8301,0,72.4637,2985.2855,2828,2.9455,3,2181.6654,1913,7551.95301243432,7445.56662780767,3.40402167468594
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[33282]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,33282,50,"35,60",21600,459,211850,210729,1070,0,195760,427,0.9303,0,492.5105,1426.4052,1343,4.7424,5,1246.7843,1090,7750.41621865721,7698.29031752112,6.20131948854482
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[78802]_[50M]_[35,60]_w[3]",cdmx,MaxProp,600,300,78802,50,"35,60",21600,459,213432,212335,1047,0,196803,429,0.9346,0,493.9534,1429.7016,1360,4.8205,5,1213.6901,1070,7394.07544796777,7291.87257833047,5.89876598596988
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5768]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,600,300,5768,50,"60, 120",21600,239,119081,118825,232,0,110806,223,0.9331,0,531.8475,1316.1121,1264,4.8969,5,1231.2602,1095,7241.37731294399,7107.93630966584,6.44722895085584
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[55182]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,55182,50,"5,25",21600,1454,56148,55464,668,0,48975,1199,0.8246,0,45.2585,3185.4162,3004,2.5863,3,2296.4878,2013,7307.67895446826,7266.18593461193,3.30518321567747
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[54008]_[50M]_[5,25]_w[3]",cdmx,MaxProp,100,300,54008,50,"5,25",21600,1471,15596,15413,179,75,11983,995,0.6764,0,14.4905,5294.3729,4714,2.1246,2,3972.9993,3410,7340.83462436443,7276.32567329098,2.32413299242159
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[94176]_[50M]_[35,60]_w[3]",cdmx,MaxProp,200,300,94176,50,"35,60",21600,458,41571,41367,196,0,37185,402,0.8777,0,101.903,2839.3806,2689,3.2662,3,2063.8795,1845,7444.34242514496,7429.49018655786,3.39811114273499
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[54008]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,54008,50,"25,35",21600,729,158820,157561,1223,0,146783,666,0.9136,0,235.5781,1850.6922,1777,3.7267,4,1471.6289,1290,7429.4028276299,7415.62595704172,4.80561388142727
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[55182]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[55182]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,55182,50,"60, 120",21600,240,29915,29838,72,0,26610,213,0.8875,0,139.0845,2094.5446,2058,3.6291,4,1840.0075,1655,7315.90832587462,7282.62169259086,4.51418468827769
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5768]_[50M]_[25,35]_w[3]",cdmx,MaxProp,400,300,5768,50,"25,35",21600,729,157648,156424,1194,0,145560,659,0.904,0,236.3657,1938.522,1841,3.8179,4,1480.2774,1320,7413.24612287355,7277.00189201159,4.50498853291842
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[96617]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[96617]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,200,300,96617,50,"60, 120",21600,240,30581,30502,70,0,27569,214,0.8917,0,141.5327,2130.0981,2021,3.785,4,1758.4093,1595,7675.89720088209,7613.64194253008,4.60747494413445
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[60, 120]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[22]_[50M]_[60, 120]_w[3]",cdmx,MaxProp,100,300,22,50,"60, 120",21600,242,9744,9723,21,0,8164,194,0.8017,0,49.1186,3523.8041,3377,3.0825,3,2597.4833,2330,7303.16336505955,7072.32964687838,2.59792428599964
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[5481]_[50M]_[5,25]_w[3]",cdmx,MaxProp,600,300,5481,50,"5,25",21600,1472,392776,387553,5157,0,360498,1352,0.9185,0,285.6516,1816.9216,1748,3.4231,3,1340.3087,1165,7565.74966964977,7584.43313692622,4.98930036075404
"cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[25,35]_w[3]","cdmx_MaxPropRouter_600n_[300]ttl_[21600]s_seed[55182]_[50M]_[25,35]_w[3]",cdmx,MaxProp,600,300,55182,50,"25,35",21600,728,294922,292687,2163,0,272986,674,0.9258,0,433.2537,1597.9599,1505,4.276,4,1344.987,1185,7424.20874865389,7400.07887007456,5.34230648288381
"cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_400n_[300]ttl_[21600]s_seed[5327]_[50M]_[35,60]_w[3]",cdmx,MaxProp,400,300,5327,50,"35,60",21600,460,124340,123667,646,0,114215,417,0.9065,0,295.5635,1721.506,1717,4.3333,4,1465.4275,1320,7339.58241620071,7363.37156493068,5.00161076554937
"cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[50M]_[35,60]_w[3]","cdmx_MaxPropRouter_100n_[300]ttl_[21600]s_seed[24113]_[50M]_[35,60]_w[3]",cdmx,MaxProp,100,300,24113,50,"35,60",21600,459,11307,11275,31,0,9433,351,0.7647,0,31.1225,4129.9487,3975,2.5499,3,3027.843,2640,7235.75179003683,7264.29842429972,2.63873091300516
"cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]","cdmx_MaxPropRouter_200n_[300]ttl_[21600]s_seed[45907]_[50M]_[5,25]_w[3]",cdmx,MaxProp,200,300,45907,50,"5,25",21600,1454,55424,54778,639,0,48030,1191,0.8191,0,44.9933,3353.3988,3168,2.6222,3,2416.4826,2110,7396.35493372759,7277.44933483316,3.10193984987217
